,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
287,Volatility (252 days),Volatility (63 days),Next 1 days,3.524214719103452,252,63,1,Long,Long
288,Volatility (2 days),Volatility (63 days),Next 3 days,0.08355630946628967,2,63,3,Short,Long
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.2709794556133476,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.3896865125714113,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.2306971925325874,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,2.65009303495046,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,3.313693412935321,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.2444747664871847,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,3.295134724101133,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.07727309659698367,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.2950480393507018,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.3949167108571192,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.2430993707628017,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,2.7536738231177322,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,3.502940430292866,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.343062151022745,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.3604973628127195,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.07931270788023514,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.2880935397728015,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.40974269201600766,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.2766556899972263,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,2.696062048395523,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.330231568335969,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.363209578646646,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.3191391329363324,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.10368934745741676,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.31859919424463534,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.44195433168976805,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.3349601717345987,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,2.8502951159296357,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.2662639273928957,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.2854507640177757,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.39311728769978,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.057119266531655555,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.2685083987189074,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.35443242570873235,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.2993769413124365,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,3.003291610088855,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.4565721124890163,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,3.6909874523794457,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,3.653218433381133,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.04976665187879448,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.2434305247518047,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.2877223068672494,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,1.06704866707606,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.5877109676423125,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,3.131414507057465,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,3.2078228603189416,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.2927393750383294,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.04920738944095682,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.24348372194998102,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.3362538701075346,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.363425132414287,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,3.060902898855664,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,3.6314825766582044,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,4.939190968887905,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,3.8128279037071366,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.04522634424401595,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.24551573669276738,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.34290278265924545,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.1818986986019349,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,2.674418278777034,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.2979248098846545,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,3.74710007924643,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,3.5070844346192906,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.06026585565157383,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.2705916842503706,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.3727581223916996,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.208198182086142,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,2.8363654450335285,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.413936733144238,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,3.881966147668763,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,3.6463280874908652,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.06867848517075092,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.27640090642954895,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.3866521826238145,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.2662483279443588,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,2.8784890368595653,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.497162160288333,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,3.777058689852819,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,3.6154514958222066,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.06088712876875757,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.2518591187438366,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.4032744739452623,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.2784234719076437,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,2.8111357674841058,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.505343820521408,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,3.6078483761803333,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,3.5911785701958183,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.08182125962804587,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.30864622645174933,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.40449899422885593,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.2568450670614997,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,2.907654647073504,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,3.92004117667379,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,3.5146946107276618,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,3.4724757380734252,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.044206570759421915,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.2554110078328016,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.3584279230962153,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.3631984732334548,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,3.1847748581023447,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,3.589001187343792,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,3.7661215010838913,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,3.8649766556453042,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.07775619342851936,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.25647324278859784,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.3293493334507893,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.2910366781608689,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,2.9928916780269,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,3.5881281973884005,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,3.78896812133313,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,5.01949103701552,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.07353138327084086,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.2628145130968669,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.3026187797928639,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.1623458756877536,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,2.730891126781013,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.343291813625415,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,3.4955264972717592,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,4.048068848452878,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.05872757232970649,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.25395928784919874,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.3172807465690015,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.2252916010916124,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,2.8654943065933085,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.4535589814697283,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,3.638511198938563,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,4.188366276124907,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.07432504711697607,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.26757073464538195,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.3424006788507956,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.2583645135811459,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,2.896783471204153,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.410937748113857,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,3.631843741936423,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,3.9648591760119376,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.061158624919981364,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.26869328044130647,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.3492366650030503,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.2648795759830227,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,2.8481688404428045,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.4615918860770702,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,3.684786011731035,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,3.8674306649424004,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.07172376619752097,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.26895786314618686,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.3780468710888174,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.2097065127530264,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,2.9127443729087132,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.457120730358253,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,3.714795741287351,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,3.6830170468731014,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.08941135948267753,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.2923115232564655,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.3890643057697396,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.2735289627737965,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,2.925941734884351,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.4687908162235934,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,4.035079273041632,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,3.6580434242766047,252,252,126,Long,Long
