,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
198,Volatility (126 days),Volatility (10 days),Next 10 days,1.363821408996925,126,10,10,Long,Short
199,Volatility (252 days),Volatility (10 days),Next 10 days,1.3214047983492954,252,10,10,Long,Short
200,Volatility (2 days),Volatility (10 days),Next 21 days,0.036377069167151,2,10,21,Short,Short
201,Volatility (3 days),Volatility (10 days),Next 21 days,0.14873793434003524,3,10,21,Short,Short
202,Volatility (5 days),Volatility (10 days),Next 21 days,0.20040252489485422,5,10,21,Short,Short
203,Volatility (10 days),Volatility (10 days),Next 21 days,0.47532338248933925,10,10,21,Short,Short
204,Volatility (21 days),Volatility (10 days),Next 21 days,0.8626455363795449,21,10,21,Long,Short
205,Volatility (63 days),Volatility (10 days),Next 21 days,1.1060254547105712,63,10,21,Long,Short
206,Volatility (126 days),Volatility (10 days),Next 21 days,1.1193455714884069,126,10,21,Long,Short
207,Volatility (252 days),Volatility (10 days),Next 21 days,1.1521902538474795,252,10,21,Long,Short
208,Volatility (2 days),Volatility (10 days),Next 63 days,0.020556114947158477,2,10,63,Short,Short
209,Volatility (3 days),Volatility (10 days),Next 63 days,0.13872726856977202,3,10,63,Short,Short
210,Volatility (5 days),Volatility (10 days),Next 63 days,0.12413620443518703,5,10,63,Short,Short
211,Volatility (10 days),Volatility (10 days),Next 63 days,0.42654950900950084,10,10,63,Short,Short
212,Volatility (21 days),Volatility (10 days),Next 63 days,0.8482508614663304,21,10,63,Long,Short
213,Volatility (63 days),Volatility (10 days),Next 63 days,1.1007136931842973,63,10,63,Long,Short
214,Volatility (126 days),Volatility (10 days),Next 63 days,1.112291912836156,126,10,63,Long,Short
215,Volatility (252 days),Volatility (10 days),Next 63 days,1.1190858665762091,252,10,63,Long,Short
216,Volatility (2 days),Volatility (10 days),Next 126 days,0.038216388754595876,2,10,126,Short,Short
217,Volatility (3 days),Volatility (10 days),Next 126 days,0.11179311524858182,3,10,126,Short,Short
218,Volatility (5 days),Volatility (10 days),Next 126 days,0.15523637490511977,5,10,126,Short,Short
219,Volatility (10 days),Volatility (10 days),Next 126 days,0.3624756206290023,10,10,126,Short,Short
220,Volatility (21 days),Volatility (10 days),Next 126 days,0.804109813393298,21,10,126,Long,Short
221,Volatility (63 days),Volatility (10 days),Next 126 days,0.9682680318865424,63,10,126,Long,Short
222,Volatility (126 days),Volatility (10 days),Next 126 days,1.0598363408809828,126,10,126,Long,Short
223,Volatility (252 days),Volatility (10 days),Next 126 days,1.1058054168068354,252,10,126,Long,Short
224,Volatility (2 days),Volatility (21 days),Next 1 days,0.13741899496134735,2,21,1,Short,Long
225,Volatility (3 days),Volatility (21 days),Next 1 days,0.3443272083668081,3,21,1,Short,Long
226,Volatility (5 days),Volatility (21 days),Next 1 days,0.5142495161849823,5,21,1,Short,Long
227,Volatility (10 days),Volatility (21 days),Next 1 days,1.4888182374731889,10,21,1,Short,Long
228,Volatility (21 days),Volatility (21 days),Next 1 days,4.150459599150992,21,21,1,Long,Long
229,Volatility (63 days),Volatility (21 days),Next 1 days,2.8621680032716212,63,21,1,Long,Long
230,Volatility (126 days),Volatility (21 days),Next 1 days,2.8955078623522503,126,21,1,Long,Long
231,Volatility (252 days),Volatility (21 days),Next 1 days,2.8604006443906433,252,21,1,Long,Long
232,Volatility (2 days),Volatility (21 days),Next 3 days,0.13343962757451067,2,21,3,Short,Long
233,Volatility (3 days),Volatility (21 days),Next 3 days,0.37055275484336203,3,21,3,Short,Long
234,Volatility (5 days),Volatility (21 days),Next 3 days,0.5100196044781367,5,21,3,Short,Long
235,Volatility (10 days),Volatility (21 days),Next 3 days,1.3427673652475045,10,21,3,Short,Long
236,Volatility (21 days),Volatility (21 days),Next 3 days,2.4357256259843023,21,21,3,Long,Long
237,Volatility (63 days),Volatility (21 days),Next 3 days,2.528381994445378,63,21,3,Long,Long
238,Volatility (126 days),Volatility (21 days),Next 3 days,2.5992209354301887,126,21,3,Long,Long
239,Volatility (252 days),Volatility (21 days),Next 3 days,2.6055067511073458,252,21,3,Long,Long
240,Volatility (2 days),Volatility (21 days),Next 5 days,0.15228040834747425,2,21,5,Short,Long
241,Volatility (3 days),Volatility (21 days),Next 5 days,0.3866539520249006,3,21,5,Short,Long
242,Volatility (5 days),Volatility (21 days),Next 5 days,0.5390449483358095,5,21,5,Short,Long
243,Volatility (10 days),Volatility (21 days),Next 5 days,1.2941837925718733,10,21,5,Short,Long
244,Volatility (21 days),Volatility (21 days),Next 5 days,2.5086107335114964,21,21,5,Long,Long
245,Volatility (63 days),Volatility (21 days),Next 5 days,2.5607874228722203,63,21,5,Long,Long
246,Volatility (126 days),Volatility (21 days),Next 5 days,2.609626447481901,126,21,5,Long,Long
247,Volatility (252 days),Volatility (21 days),Next 5 days,2.715361404792144,252,21,5,Long,Long
248,Volatility (2 days),Volatility (21 days),Next 10 days,0.1374078349690535,2,21,10,Short,Long
249,Volatility (3 days),Volatility (21 days),Next 10 days,0.37270302484130546,3,21,10,Short,Long
250,Volatility (5 days),Volatility (21 days),Next 10 days,0.5366190439079466,5,21,10,Short,Long
251,Volatility (10 days),Volatility (21 days),Next 10 days,1.4161796332772805,10,21,10,Short,Long
252,Volatility (21 days),Volatility (21 days),Next 10 days,2.3413833945330156,21,21,10,Long,Long
253,Volatility (63 days),Volatility (21 days),Next 10 days,2.6337842577618322,63,21,10,Long,Long
254,Volatility (126 days),Volatility (21 days),Next 10 days,2.7472709427704864,126,21,10,Long,Long
255,Volatility (252 days),Volatility (21 days),Next 10 days,2.764328355907769,252,21,10,Long,Long
256,Volatility (2 days),Volatility (21 days),Next 21 days,0.07670856409453375,2,21,21,Short,Long
257,Volatility (3 days),Volatility (21 days),Next 21 days,0.2496994272742823,3,21,21,Short,Long
258,Volatility (5 days),Volatility (21 days),Next 21 days,0.3580261133363054,5,21,21,Short,Long
259,Volatility (10 days),Volatility (21 days),Next 21 days,1.1200336682400716,10,21,21,Short,Long
260,Volatility (21 days),Volatility (21 days),Next 21 days,2.545827513879711,21,21,21,Long,Long
261,Volatility (63 days),Volatility (21 days),Next 21 days,2.8691452176423384,63,21,21,Long,Long
262,Volatility (126 days),Volatility (21 days),Next 21 days,3.094483744966884,126,21,21,Long,Long
263,Volatility (252 days),Volatility (21 days),Next 21 days,3.008452576653891,252,21,21,Long,Long
264,Volatility (2 days),Volatility (21 days),Next 63 days,0.052432580061164025,2,21,63,Short,Long
265,Volatility (3 days),Volatility (21 days),Next 63 days,0.21391264371624175,3,21,63,Short,Long
266,Volatility (5 days),Volatility (21 days),Next 63 days,0.25578312706772266,5,21,63,Short,Long
267,Volatility (10 days),Volatility (21 days),Next 63 days,0.822070505588413,10,21,63,Short,Long
268,Volatility (21 days),Volatility (21 days),Next 63 days,2.142614615936747,21,21,63,Long,Long
269,Volatility (63 days),Volatility (21 days),Next 63 days,2.534247903257747,63,21,63,Long,Long
270,Volatility (126 days),Volatility (21 days),Next 63 days,2.66453356222643,126,21,63,Long,Long
271,Volatility (252 days),Volatility (21 days),Next 63 days,2.7458401087486455,252,21,63,Long,Long
272,Volatility (2 days),Volatility (21 days),Next 126 days,0.031539747921869754,2,21,126,Short,Long
273,Volatility (3 days),Volatility (21 days),Next 126 days,0.1843171443516587,3,21,126,Short,Long
274,Volatility (5 days),Volatility (21 days),Next 126 days,0.21326693618027015,5,21,126,Short,Long
275,Volatility (10 days),Volatility (21 days),Next 126 days,0.8582145295995538,10,21,126,Short,Long
276,Volatility (21 days),Volatility (21 days),Next 126 days,2.0911477762034534,21,21,126,Long,Long
277,Volatility (63 days),Volatility (21 days),Next 126 days,2.5441187333520237,63,21,126,Long,Long
278,Volatility (126 days),Volatility (21 days),Next 126 days,2.599782906951428,126,21,126,Long,Long
279,Volatility (252 days),Volatility (21 days),Next 126 days,2.6696366034958303,252,21,126,Long,Long
280,Volatility (2 days),Volatility (63 days),Next 1 days,0.1133999885371555,2,63,1,Short,Long
281,Volatility (3 days),Volatility (63 days),Next 1 days,0.310814898032862,3,63,1,Short,Long
