,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
287,Volatility (252 days),Volatility (63 days),Next 1 days,3.4669943294800243,252,63,1,Long,Long
288,Volatility (2 days),Volatility (63 days),Next 3 days,0.08726660499250372,2,63,3,Short,Long
289,Volatility (3 days),Volatility (63 days),Next 3 days,0.28479995301311245,3,63,3,Short,Long
290,Volatility (5 days),Volatility (63 days),Next 3 days,0.39353061987500126,5,63,3,Short,Long
291,Volatility (10 days),Volatility (63 days),Next 3 days,1.1466277820708912,10,63,3,Short,Long
292,Volatility (21 days),Volatility (63 days),Next 3 days,2.7579372005094642,21,63,3,Long,Long
293,Volatility (63 days),Volatility (63 days),Next 3 days,3.36998090872707,63,63,3,Long,Long
294,Volatility (126 days),Volatility (63 days),Next 3 days,3.176433641652522,126,63,3,Long,Long
295,Volatility (252 days),Volatility (63 days),Next 3 days,3.238851845584791,252,63,3,Long,Long
296,Volatility (2 days),Volatility (63 days),Next 5 days,0.07631073451011616,2,63,5,Short,Long
297,Volatility (3 days),Volatility (63 days),Next 5 days,0.2743320121251651,3,63,5,Short,Long
298,Volatility (5 days),Volatility (63 days),Next 5 days,0.38893472614496094,5,63,5,Short,Long
299,Volatility (10 days),Volatility (63 days),Next 5 days,1.22217396410627,10,63,5,Short,Long
300,Volatility (21 days),Volatility (63 days),Next 5 days,2.828871970862471,21,63,5,Long,Long
301,Volatility (63 days),Volatility (63 days),Next 5 days,3.5564571959775453,63,63,5,Long,Long
302,Volatility (126 days),Volatility (63 days),Next 5 days,3.3556589880850707,126,63,5,Long,Long
303,Volatility (252 days),Volatility (63 days),Next 5 days,3.359293579492269,252,63,5,Long,Long
304,Volatility (2 days),Volatility (63 days),Next 10 days,0.09457613285639965,2,63,10,Short,Long
305,Volatility (3 days),Volatility (63 days),Next 10 days,0.29503725416744064,3,63,10,Short,Long
306,Volatility (5 days),Volatility (63 days),Next 10 days,0.40832633450557054,5,63,10,Short,Long
307,Volatility (10 days),Volatility (63 days),Next 10 days,1.2116976356876794,10,63,10,Short,Long
308,Volatility (21 days),Volatility (63 days),Next 10 days,2.870300857065676,21,63,10,Long,Long
309,Volatility (63 days),Volatility (63 days),Next 10 days,3.332099986961374,63,63,10,Long,Long
310,Volatility (126 days),Volatility (63 days),Next 10 days,3.2731164620799955,126,63,10,Long,Long
311,Volatility (252 days),Volatility (63 days),Next 10 days,3.3136981302723854,252,63,10,Long,Long
312,Volatility (2 days),Volatility (63 days),Next 21 days,0.095114819605147,2,63,21,Short,Long
313,Volatility (3 days),Volatility (63 days),Next 21 days,0.31764166212553935,3,63,21,Short,Long
314,Volatility (5 days),Volatility (63 days),Next 21 days,0.43730870115885256,5,63,21,Short,Long
315,Volatility (10 days),Volatility (63 days),Next 21 days,1.2471803214871642,10,63,21,Short,Long
316,Volatility (21 days),Volatility (63 days),Next 21 days,2.752165746199276,21,63,21,Long,Long
317,Volatility (63 days),Volatility (63 days),Next 21 days,3.0266683837101294,63,63,21,Long,Long
318,Volatility (126 days),Volatility (63 days),Next 21 days,3.157439965473979,126,63,21,Long,Long
319,Volatility (252 days),Volatility (63 days),Next 21 days,3.2752225546945106,252,63,21,Long,Long
320,Volatility (2 days),Volatility (63 days),Next 63 days,0.07040815621793062,2,63,63,Short,Long
321,Volatility (3 days),Volatility (63 days),Next 63 days,0.2483911135288075,3,63,63,Short,Long
322,Volatility (5 days),Volatility (63 days),Next 63 days,0.33100350514007104,5,63,63,Short,Long
323,Volatility (10 days),Volatility (63 days),Next 63 days,1.240792924716926,10,63,63,Short,Long
324,Volatility (21 days),Volatility (63 days),Next 63 days,2.9798252753762897,21,63,63,Long,Long
325,Volatility (63 days),Volatility (63 days),Next 63 days,3.3406716238906378,63,63,63,Long,Long
326,Volatility (126 days),Volatility (63 days),Next 63 days,3.5222010813649605,126,63,63,Long,Long
327,Volatility (252 days),Volatility (63 days),Next 63 days,3.6264580452996875,252,63,63,Long,Long
328,Volatility (2 days),Volatility (63 days),Next 126 days,0.023754662098645518,2,63,126,Short,Long
329,Volatility (3 days),Volatility (63 days),Next 126 days,0.19562692835898154,3,63,126,Short,Long
330,Volatility (5 days),Volatility (63 days),Next 126 days,0.23555392498358962,5,63,126,Short,Long
331,Volatility (10 days),Volatility (63 days),Next 126 days,0.9012012161968315,10,63,126,Short,Long
332,Volatility (21 days),Volatility (63 days),Next 126 days,2.5700616668430714,21,63,126,Long,Long
333,Volatility (63 days),Volatility (63 days),Next 126 days,2.8920746503607955,63,63,126,Long,Long
334,Volatility (126 days),Volatility (63 days),Next 126 days,3.1880915034629864,126,63,126,Long,Long
335,Volatility (252 days),Volatility (63 days),Next 126 days,3.249534976951623,252,63,126,Long,Long
336,Volatility (2 days),Volatility (126 days),Next 1 days,0.060949122110667275,2,126,1,Short,Long
337,Volatility (3 days),Volatility (126 days),Next 1 days,0.2536587916512181,3,126,1,Short,Long
338,Volatility (5 days),Volatility (126 days),Next 1 days,0.3454468528143142,5,126,1,Short,Long
339,Volatility (10 days),Volatility (126 days),Next 1 days,1.2131923720242472,10,126,1,Short,Long
340,Volatility (21 days),Volatility (126 days),Next 1 days,3.01501203894988,21,126,1,Long,Long
341,Volatility (63 days),Volatility (126 days),Next 1 days,3.49221560812431,63,126,1,Long,Long
342,Volatility (126 days),Volatility (126 days),Next 1 days,5.139179784923722,126,126,1,Long,Long
343,Volatility (252 days),Volatility (126 days),Next 1 days,3.791963452430903,252,126,1,Long,Long
344,Volatility (2 days),Volatility (126 days),Next 3 days,0.08157896622231942,2,126,3,Short,Long
345,Volatility (3 days),Volatility (126 days),Next 3 days,0.25704125779358833,3,126,3,Short,Long
346,Volatility (5 days),Volatility (126 days),Next 3 days,0.3285828034676239,5,126,3,Short,Long
347,Volatility (10 days),Volatility (126 days),Next 3 days,1.1307087997643919,10,126,3,Short,Long
348,Volatility (21 days),Volatility (126 days),Next 3 days,2.8025575288414744,21,126,3,Long,Long
349,Volatility (63 days),Volatility (126 days),Next 3 days,3.2919359468149523,63,126,3,Long,Long
350,Volatility (126 days),Volatility (126 days),Next 3 days,3.8956024374761156,126,126,3,Long,Long
351,Volatility (252 days),Volatility (126 days),Next 3 days,3.5717830853687764,252,126,3,Long,Long
352,Volatility (2 days),Volatility (126 days),Next 5 days,0.08099070696212696,2,126,5,Short,Long
353,Volatility (3 days),Volatility (126 days),Next 5 days,0.270184146351653,3,126,5,Short,Long
354,Volatility (5 days),Volatility (126 days),Next 5 days,0.3504087859402718,5,126,5,Short,Long
355,Volatility (10 days),Volatility (126 days),Next 5 days,1.1790422523574486,10,126,5,Short,Long
356,Volatility (21 days),Volatility (126 days),Next 5 days,2.907069418046424,21,126,5,Long,Long
357,Volatility (63 days),Volatility (126 days),Next 5 days,3.407842136251097,63,126,5,Long,Long
358,Volatility (126 days),Volatility (126 days),Next 5 days,4.094407802606636,126,126,5,Long,Long
359,Volatility (252 days),Volatility (126 days),Next 5 days,3.6433955479885345,252,126,5,Long,Long
360,Volatility (2 days),Volatility (126 days),Next 10 days,0.07540510092511621,2,126,10,Short,Long
361,Volatility (3 days),Volatility (126 days),Next 10 days,0.27403172615214366,3,126,10,Short,Long
362,Volatility (5 days),Volatility (126 days),Next 10 days,0.34559295275064983,5,126,10,Short,Long
363,Volatility (10 days),Volatility (126 days),Next 10 days,1.175952101796386,10,126,10,Short,Long
364,Volatility (21 days),Volatility (126 days),Next 10 days,2.975441196357438,21,126,10,Long,Long
365,Volatility (63 days),Volatility (126 days),Next 10 days,3.4159504879242872,63,126,10,Long,Long
366,Volatility (126 days),Volatility (126 days),Next 10 days,3.84117487657441,126,126,10,Long,Long
367,Volatility (252 days),Volatility (126 days),Next 10 days,3.626671033307084,252,126,10,Long,Long
368,Volatility (2 days),Volatility (126 days),Next 21 days,0.09862070561692526,2,126,21,Short,Long
369,Volatility (3 days),Volatility (126 days),Next 21 days,0.29109350559695724,3,126,21,Short,Long
370,Volatility (5 days),Volatility (126 days),Next 21 days,0.4128709338804235,5,126,21,Short,Long
371,Volatility (10 days),Volatility (126 days),Next 21 days,1.1949659541042639,10,126,21,Short,Long
372,Volatility (21 days),Volatility (126 days),Next 21 days,2.8428496211172654,21,126,21,Long,Long
373,Volatility (63 days),Volatility (126 days),Next 21 days,3.31821689019396,63,126,21,Long,Long
374,Volatility (126 days),Volatility (126 days),Next 21 days,3.6398496554926925,126,126,21,Long,Long
375,Volatility (252 days),Volatility (126 days),Next 21 days,3.63235545692874,252,126,21,Long,Long
376,Volatility (2 days),Volatility (126 days),Next 63 days,0.10357103071675944,2,126,63,Short,Long
377,Volatility (3 days),Volatility (126 days),Next 63 days,0.3229785663718756,3,126,63,Short,Long
378,Volatility (5 days),Volatility (126 days),Next 63 days,0.41770924282891286,5,126,63,Short,Long
379,Volatility (10 days),Volatility (126 days),Next 63 days,1.2216609176518851,10,126,63,Short,Long
380,Volatility (21 days),Volatility (126 days),Next 63 days,2.941101911099179,21,126,63,Long,Long
381,Volatility (63 days),Volatility (126 days),Next 63 days,3.8155466871094843,63,126,63,Long,Long
382,Volatility (126 days),Volatility (126 days),Next 63 days,3.4469149278152273,126,126,63,Long,Long
383,Volatility (252 days),Volatility (126 days),Next 63 days,3.526433196372553,252,126,63,Long,Long
384,Volatility (2 days),Volatility (126 days),Next 126 days,0.058506166552270145,2,126,126,Short,Long
385,Volatility (3 days),Volatility (126 days),Next 126 days,0.24876116364396061,3,126,126,Short,Long
386,Volatility (5 days),Volatility (126 days),Next 126 days,0.3052786970120893,5,126,126,Short,Long
387,Volatility (10 days),Volatility (126 days),Next 126 days,1.2534120373533426,10,126,126,Short,Long
388,Volatility (21 days),Volatility (126 days),Next 126 days,3.1168852495653447,21,126,126,Long,Long
389,Volatility (63 days),Volatility (126 days),Next 126 days,3.5210634349884278,63,126,126,Long,Long
390,Volatility (126 days),Volatility (126 days),Next 126 days,3.73643535566141,126,126,126,Long,Long
391,Volatility (252 days),Volatility (126 days),Next 126 days,3.8279879500941645,252,126,126,Long,Long
392,Volatility (2 days),Volatility (252 days),Next 1 days,0.06142392937069552,2,252,1,Short,Long
393,Volatility (3 days),Volatility (252 days),Next 1 days,0.2566866468547637,3,252,1,Short,Long
394,Volatility (5 days),Volatility (252 days),Next 1 days,0.305254475248546,5,252,1,Short,Long
395,Volatility (10 days),Volatility (252 days),Next 1 days,1.2129400572791873,10,252,1,Short,Long
396,Volatility (21 days),Volatility (252 days),Next 1 days,3.064228939590223,21,252,1,Long,Long
397,Volatility (63 days),Volatility (252 days),Next 1 days,3.470654659863829,63,252,1,Long,Long
398,Volatility (126 days),Volatility (252 days),Next 1 days,3.772217365653223,126,252,1,Long,Long
399,Volatility (252 days),Volatility (252 days),Next 1 days,5.205881996575238,252,252,1,Long,Long
400,Volatility (2 days),Volatility (252 days),Next 3 days,0.05191322593622072,2,252,3,Short,Long
401,Volatility (3 days),Volatility (252 days),Next 3 days,0.2553290528605503,3,252,3,Short,Long
402,Volatility (5 days),Volatility (252 days),Next 3 days,0.3035468534207748,5,252,3,Short,Long
403,Volatility (10 days),Volatility (252 days),Next 3 days,1.152011607073315,10,252,3,Short,Long
404,Volatility (21 days),Volatility (252 days),Next 3 days,2.9063534831313595,21,252,3,Long,Long
405,Volatility (63 days),Volatility (252 days),Next 3 days,3.2521595087599504,63,252,3,Long,Long
406,Volatility (126 days),Volatility (252 days),Next 3 days,3.544907221240732,126,252,3,Long,Long
407,Volatility (252 days),Volatility (252 days),Next 3 days,4.23646551168799,252,252,3,Long,Long
408,Volatility (2 days),Volatility (252 days),Next 5 days,0.051190540192453504,2,252,5,Short,Long
409,Volatility (3 days),Volatility (252 days),Next 5 days,0.2373058804738255,3,252,5,Short,Long
410,Volatility (5 days),Volatility (252 days),Next 5 days,0.31831397622773316,5,252,5,Short,Long
411,Volatility (10 days),Volatility (252 days),Next 5 days,1.1775706092697868,10,252,5,Short,Long
412,Volatility (21 days),Volatility (252 days),Next 5 days,2.9744974856467383,21,252,5,Long,Long
413,Volatility (63 days),Volatility (252 days),Next 5 days,3.3562292505083007,63,252,5,Long,Long
414,Volatility (126 days),Volatility (252 days),Next 5 days,3.656658787490276,126,252,5,Long,Long
415,Volatility (252 days),Volatility (252 days),Next 5 days,4.323688211482709,252,252,5,Long,Long
416,Volatility (2 days),Volatility (252 days),Next 10 days,0.049453273589612934,2,252,10,Short,Long
417,Volatility (3 days),Volatility (252 days),Next 10 days,0.24466550513062213,3,252,10,Short,Long
418,Volatility (5 days),Volatility (252 days),Next 10 days,0.335808997685902,5,252,10,Short,Long
419,Volatility (10 days),Volatility (252 days),Next 10 days,1.2140750430917393,10,252,10,Short,Long
420,Volatility (21 days),Volatility (252 days),Next 10 days,2.9639492435979475,21,252,10,Long,Long
421,Volatility (63 days),Volatility (252 days),Next 10 days,3.3813157538495315,63,252,10,Long,Long
422,Volatility (126 days),Volatility (252 days),Next 10 days,3.6894132408417057,126,252,10,Long,Long
423,Volatility (252 days),Volatility (252 days),Next 10 days,4.11926924981137,252,252,10,Long,Long
424,Volatility (2 days),Volatility (252 days),Next 21 days,0.07183912910672063,2,252,21,Short,Long
425,Volatility (3 days),Volatility (252 days),Next 21 days,0.2775599044007082,3,252,21,Short,Long
426,Volatility (5 days),Volatility (252 days),Next 21 days,0.359334358990413,5,252,21,Short,Long
427,Volatility (10 days),Volatility (252 days),Next 21 days,1.1801865371493259,10,252,21,Short,Long
428,Volatility (21 days),Volatility (252 days),Next 21 days,2.9205762527164825,21,252,21,Long,Long
429,Volatility (63 days),Volatility (252 days),Next 21 days,3.3021332461985895,63,252,21,Long,Long
430,Volatility (126 days),Volatility (252 days),Next 21 days,3.675069345718555,126,252,21,Long,Long
431,Volatility (252 days),Volatility (252 days),Next 21 days,3.9956283438468656,252,252,21,Long,Long
432,Volatility (2 days),Volatility (252 days),Next 63 days,0.06830414508036942,2,252,63,Short,Long
433,Volatility (3 days),Volatility (252 days),Next 63 days,0.25928368833528115,3,252,63,Short,Long
434,Volatility (5 days),Volatility (252 days),Next 63 days,0.36215216641476733,5,252,63,Short,Long
435,Volatility (10 days),Volatility (252 days),Next 63 days,1.1884076073720262,10,252,63,Short,Long
436,Volatility (21 days),Volatility (252 days),Next 63 days,2.9784231877638776,21,252,63,Long,Long
437,Volatility (63 days),Volatility (252 days),Next 63 days,3.339567420341358,63,252,63,Long,Long
438,Volatility (126 days),Volatility (252 days),Next 63 days,3.700335869880362,126,252,63,Long,Long
439,Volatility (252 days),Volatility (252 days),Next 63 days,3.768448071307363,252,252,63,Long,Long
440,Volatility (2 days),Volatility (252 days),Next 126 days,0.07005118082204831,2,252,126,Short,Long
441,Volatility (3 days),Volatility (252 days),Next 126 days,0.24678171161329399,3,252,126,Short,Long
442,Volatility (5 days),Volatility (252 days),Next 126 days,0.3487747086643376,5,252,126,Short,Long
443,Volatility (10 days),Volatility (252 days),Next 126 days,1.1546194416370552,10,252,126,Short,Long
444,Volatility (21 days),Volatility (252 days),Next 126 days,2.9322756072031737,21,252,126,Long,Long
445,Volatility (63 days),Volatility (252 days),Next 126 days,3.3710263021789393,63,252,126,Long,Long
446,Volatility (126 days),Volatility (252 days),Next 126 days,4.052060731324713,126,252,126,Long,Long
447,Volatility (252 days),Volatility (252 days),Next 126 days,3.64511743182786,252,252,126,Long,Long
