,Volatility (Actual),Volatility (Future),Future Days,MI,VA,VF,FD,VA Kind,VF Kind
184,Volatility (2 days),Volatility (10 days),Next 5 days,0.22646802338655636,2,10,5,Short,Short
185,Volatility (3 days),Volatility (10 days),Next 5 days,0.49093562679499403,3,10,5,Short,Short
186,Volatility (5 days),Volatility (10 days),Next 5 days,0.8389392893957064,5,10,5,Short,Short
187,Volatility (10 days),Volatility (10 days),Next 5 days,0.7957586097007061,10,10,5,Short,Short
188,Volatility (21 days),Volatility (10 days),Next 5 days,0.9906222287981139,21,10,5,Long,Short
189,Volatility (63 days),Volatility (10 days),Next 5 days,1.0280957431563262,63,10,5,Long,Short
190,Volatility (126 days),Volatility (10 days),Next 5 days,1.0588866095095364,126,10,5,Long,Short
191,Volatility (252 days),Volatility (10 days),Next 5 days,1.0185749608969514,252,10,5,Long,Short
192,Volatility (2 days),Volatility (10 days),Next 10 days,0.09414211641366954,2,10,10,Short,Short
193,Volatility (3 days),Volatility (10 days),Next 10 days,0.2618417725124029,3,10,10,Short,Short
194,Volatility (5 days),Volatility (10 days),Next 10 days,0.3168993442443391,5,10,10,Short,Short
195,Volatility (10 days),Volatility (10 days),Next 10 days,0.6268333353503142,10,10,10,Short,Short
196,Volatility (21 days),Volatility (10 days),Next 10 days,1.1188741518775922,21,10,10,Long,Short
197,Volatility (63 days),Volatility (10 days),Next 10 days,1.2843757927186132,63,10,10,Long,Short
198,Volatility (126 days),Volatility (10 days),Next 10 days,1.2678584196628568,126,10,10,Long,Short
199,Volatility (252 days),Volatility (10 days),Next 10 days,1.2354847736976255,252,10,10,Long,Short
200,Volatility (2 days),Volatility (10 days),Next 21 days,0.07957998685464585,2,10,21,Short,Short
201,Volatility (3 days),Volatility (10 days),Next 21 days,0.18963802201318547,3,10,21,Short,Short
202,Volatility (5 days),Volatility (10 days),Next 21 days,0.24357222794271305,5,10,21,Short,Short
203,Volatility (10 days),Volatility (10 days),Next 21 days,0.5392643352776414,10,10,21,Short,Short
204,Volatility (21 days),Volatility (10 days),Next 21 days,0.8893943150000911,21,10,21,Long,Short
205,Volatility (63 days),Volatility (10 days),Next 21 days,1.0581939491651067,63,10,21,Long,Short
206,Volatility (126 days),Volatility (10 days),Next 21 days,1.0919871400973609,126,10,21,Long,Short
207,Volatility (252 days),Volatility (10 days),Next 21 days,1.1046027646213146,252,10,21,Long,Short
208,Volatility (2 days),Volatility (10 days),Next 63 days,0.038552288185958794,2,10,63,Short,Short
209,Volatility (3 days),Volatility (10 days),Next 63 days,0.12744713262437735,3,10,63,Short,Short
210,Volatility (5 days),Volatility (10 days),Next 63 days,0.16389125460521559,5,10,63,Short,Short
